timestamp,user_id,username,action,resource,resource_sensitivity,status,source_ip,time_classification,sensitivity_score,time_risk_score,action_risk_score,hour,dow,month,year_month,is_weekend,is_offhours,is_export,is_failure,pct_offhours,pct_export,pct_failure,mean_sensitivity,max_sensitivity,total_events,department,job_title,privilege_level,days_inactive,stale_account,role_pct_offhours,role_pct_export,role_mean_sens,role_pct_failure,offhours_deviation,export_deviation,failure_deviation,sensitivity_above_base,is_first_time_resource,cross_dept_access,priv_mismatch,admin_op_by_nonadmin,stale_account_active,ml_score,risk_score,severity,is_anomaly,y_true_pseudo,y_pred
2025-04-30 04:20:00,USR00075,timothy.huang,login,PROD_DB,high,success,192.168.192.58,business_hours,3,0,1,4,2,4,2025-04,0,0,0,0,0.3333333333333333,0.16666666666666666,0.08333333333333333,2.3333333333333335,3,12,Sales,Manager,user,21,0,0.23935710511772992,0.1583182788847016,2.241957730951539,0.049750018955619854,0.0,0.0,0.0,0.6667,1,1,1,0,0,6.62,32.6,LOW,0,1,0
2025-04-30 05:05:00,USR00068,robert.patel,api_call,PROD_DB,high,failure,192.168.80.176,business_hours,3,0,1,5,2,4,2025-04,0,0,0,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.8571428571428572,3,7,Support,Lead,admin,7,0,0.27175980585071496,0.1461038961038961,2.104273252000525,0.06604191263282172,0.0,0.0,0.8571,1.1429,1,1,0,0,0,85.67,100.0,CRITICAL,1,1,1
2025-04-30 10:13:00,USR00070,jeffrey.chen,admin_operation,Customer_Vault,high,success,192.168.250.222,unusual_hours,3,2,3,10,2,4,2025-04,0,1,0,0,0.15384615384615385,0.3076923076923077,0.0,2.230769230769231,3,13,IT,Administrator,power-user,19,0,0.25958286882199927,0.18893534002229656,2.232288182831661,0.05753437383872166,0.8462,0.0,0.0,0.7692,1,1,0,0,0,41.36,59.4,MEDIUM,1,1,1
2025-05-01 10:31:00,USR00063,daniel.colombo,api_call,Admin_Console,medium,success,192.168.247.189,business_hours,2,0,1,10,3,5,2025-05,0,0,0,0,0.3076923076923077,0.15384615384615385,0.0,2.3076923076923075,3,13,Sales,Specialist,power-user,52,1,0.25958286882199927,0.18893534002229656,2.232288182831661,0.05753437383872166,0.0,0.0,0.0,0.0,1,1,0,0,1,0.08,0.1,LOW,0,0,0
2025-05-03 23:20:00,USR00011,maria.o'brien,sql_query,HRIS,high,success,192.168.221.166,unusual_hours,3,2,2,23,5,5,2025-05,1,1,0,0,0.25,0.1,0.0,2.0,3,20,Security,Administrator,user,16,0,0.23935710511772992,0.1583182788847016,2.241957730951539,0.049750018955619854,0.75,0.0,0.0,1.0,1,1,1,0,0,56.35,82.4,CRITICAL,1,1,1
2025-05-04 10:11:00,USR00022,harsh.patel,login,Admin_Console,medium,success,192.168.28.222,business_hours,2,0,1,10,6,5,2025-05,1,0,0,0,0.07692307692307693,0.15384615384615385,0.0,2.3076923076923075,3,13,Legal,Specialist,user,52,1,0.23935710511772992,0.1583182788847016,2.241957730951539,0.049750018955619854,0.0,0.0,0.0,0.0,1,1,0,0,1,0.08,0.1,LOW,0,0,0
2025-05-04 15:55:00,USR00057,zainab.jo,export_data,Customer_Vault,high,success,192.168.83.70,unusual_hours,3,2,4,15,6,5,2025-05,1,1,1,0,0.25,0.25,0.0625,2.125,3,16,Sales,Architect,admin,14,0,0.27175980585071496,0.1461038961038961,2.104273252000525,0.06604191263282172,0.75,0.75,0.0,0.875,1,0,0,0,0,88.93,100.0,CRITICAL,1,1,1
2025-05-04 21:13:00,USR00022,harsh.patel,sql_query,SIEM,medium,success,192.168.51.251,business_hours,2,0,2,21,6,5,2025-05,1,0,0,0,0.07692307692307693,0.15384615384615385,0.0,2.3076923076923075,3,13,Legal,Specialist,user,52,1,0.23935710511772992,0.1583182788847016,2.241957730951539,0.049750018955619854,0.0,0.0,0.0,0.0,1,1,0,0,1,0.0,0.0,LOW,0,0,0
2025-05-05 15:36:00,USR00006,kevin.ramirez,login,PROD_DB,high,success,192.168.80.251,business_hours,3,0,1,15,0,5,2025-05,0,0,0,0,0.3333333333333333,0.0,0.08333333333333333,2.4166666666666665,3,12,Legal,Architect,power-user,46,1,0.25958286882199927,0.18893534002229656,2.232288182831661,0.05753437383872166,0.0,0.0,0.0,0.5833,1,1,0,0,1,1.09,19.1,LOW,0,1,0
2025-05-06 12:13:00,USR00005,george.lim,api_call,Data_Lake,medium,success,192.168.155.23,business_hours,2,0,1,12,1,5,2025-05,0,0,0,0,0.2,0.2,0.13333333333333333,2.2666666666666666,3,15,Engineering,Administrator,user,57,1,0.23935710511772992,0.1583182788847016,2.241957730951539,0.049750018955619854,0.0,0.0,0.0,0.0,1,0,0,0,1,0.39,0.4,LOW,0,0,0
2025-05-06 14:10:00,USR00010,jacob.patel,admin_operation,Admin_Console,medium,success,192.168.122.151,business_hours,2,0,3,14,1,5,2025-05,0,0,0,0,0.3333333333333333,0.16666666666666666,0.0,2.5,3,12,Marketing,Architect,user,1,0,0.23935710511772992,0.1583182788847016,2.241957730951539,0.049750018955619854,0.0,0.0,0.0,0.0,1,1,0,1,0,15.18,27.2,LOW,0,1,0
2025-05-06 20:40:00,USR00097,leila.lopez,admin_operation,GL_System,high,success,192.168.52.28,unusual_hours,3,2,3,20,1,5,2025-05,0,1,0,0,0.3076923076923077,0.07692307692307693,0.0,2.4615384615384617,3,13,IT,Executive,user,43,1,0.23935710511772992,0.1583182788847016,2.241957730951539,0.049750018955619854,0.6923,0.0,0.0,0.5385,1,1,1,1,1,74.55,100.0,CRITICAL,1,1,1
2025-05-07 14:27:00,USR00036,nicholas.harris,export_data,Email_Archive,medium,failure,192.168.194.196,business_hours,2,0,4,14,2,5,2025-05,0,0,1,1,0.2,0.1,0.1,2.7,3,10,Marketing,Analyst,user,40,1,0.23935710511772992,0.1583182788847016,2.241957730951539,0.049750018955619854,0.0,0.9,0.9,0.0,1,0,0,0,1,97.72,100.0,CRITICAL,1,0,1
2025-05-07 19:55:00,USR00048,xiulan.colombo,login,File_Share,low,failure,192.168.113.23,business_hours,1,0,1,19,2,5,2025-05,0,0,0,1,0.3157894736842105,0.10526315789473684,0.05263157894736842,2.0526315789473686,3,19,Compliance,Administrator,user,34,1,0.23935710511772992,0.1583182788847016,2.241957730951539,0.049750018955619854,0.0,0.0,0.9474,0.0,1,0,0,0,1,85.29,95.3,CRITICAL,1,0,1
2025-05-07 22:31:00,USR00094,donald.schulz,api_call,Customer_Vault,high,success,192.168.33.136,business_hours,3,0,1,22,2,5,2025-05,0,0,0,0,0.0,0.14285714285714285,0.0,2.5714285714285716,3,14,Sales,Officer,user,28,0,0.23935710511772992,0.1583182788847016,2.241957730951539,0.049750018955619854,0.0,0.0,0.0,0.4286,1,0,1,0,0,19.97,38.0,LOW,0,0,0
2025-05-08 02:31:00,USR00022,harsh.patel,login,Data_Lake,medium,success,192.168.118.218,business_hours,2,0,1,2,3,5,2025-05,0,0,0,0,0.07692307692307693,0.15384615384615385,0.0,2.3076923076923075,3,13,Legal,Specialist,user,52,1,0.23935710511772992,0.1583182788847016,2.241957730951539,0.049750018955619854,0.0,0.0,0.0,0.0,1,0,0,0,1,0.39,0.4,LOW,0,0,0
2025-05-09 01:36:00,USR00018,meera.burke,login,Admin_Console,medium,success,192.168.53.68,business_hours,2,0,1,1,4,5,2025-05,0,0,0,0,0.2222222222222222,0.1111111111111111,0.05555555555555555,2.3333333333333335,3,18,Operations,Executive,power-user,59,1,0.25958286882199927,0.18893534002229656,2.232288182831661,0.05753437383872166,0.0,0.0,0.0,0.0,1,1,0,0,1,0.08,0.1,LOW,0,0,0
2025-05-10 08:50:00,USR00076,stephen.guo,sql_query,GL_System,high,success,192.168.92.48,business_hours,3,0,2,8,5,5,2025-05,1,0,0,0,0.21428571428571427,0.14285714285714285,0.0,2.0714285714285716,3,14,Finance,Lead,user,8,0,0.23935710511772992,0.1583182788847016,2.241957730951539,0.049750018955619854,0.0,0.0,0.0,0.9286,1,0,1,0,0,18.2,36.2,LOW,0,0,0
2025-05-10 14:12:00,USR00030,yuki.meyer,admin_operation,GL_System,high,success,192.168.116.186,weekend,3,1,3,14,5,5,2025-05,1,0,0,0,0.3076923076923077,0.15384615384615385,0.15384615384615385,2.5384615384615383,3,13,Marketing,Manager,service-account,24,0,0.28073118206808045,0.14693009011190827,2.2313451699815334,0.05411322189397056,0.0,0.0,0.0,0.4615,1,1,0,1,0,51.19,81.2,CRITICAL,1,1,1
2025-05-11 03:39:00,USR00061,sophia.hernandez,file_access,SIEM,medium,success,192.168.38.134,business_hours,2,0,2,3,6,5,2025-05,1,0,0,0,0.4166666666666667,0.08333333333333333,0.0,2.25,3,12,Support,Developer,user,35,1,0.23935710511772992,0.1583182788847016,2.241957730951539,0.049750018955619854,0.0,0.0,0.0,0.0,1,1,0,0,1,0.0,0.0,LOW,0,0,0
2025-05-11 08:29:00,USR00018,meera.burke,export_data,BI_Tool,low,success,192.168.44.171,business_hours,1,0,4,8,6,5,2025-05,1,0,1,0,0.2222222222222222,0.1111111111111111,0.05555555555555555,2.3333333333333335,3,18,Operations,Executive,power-user,59,1,0.25958286882199927,0.18893534002229656,2.232288182831661,0.05753437383872166,0.0,0.8889,0.0,0.0,1,0,0,0,1,55.18,70.2,HIGH,1,0,1
2025-05-11 10:30:00,USR00015,sophia.white,sql_query,SIEM,medium,success,192.168.16.233,business_hours,2,0,2,10,6,5,2025-05,1,0,0,0,0.18181818181818182,0.0,0.18181818181818182,2.4545454545454546,3,11,Security,Developer,admin,24,0,0.27175980585071496,0.1461038961038961,2.104273252000525,0.06604191263282172,0.0,0.0,0.0,0.0,1,0,0,0,0,0.31,0.3,LOW,0,0,0
2025-05-12 07:58:00,USR00059,thomas.lewis,sql_query,Admin_Console,medium,success,192.168.27.56,business_hours,2,0,2,7,0,5,2025-05,0,0,0,0,0.23076923076923078,0.3076923076923077,0.0,2.3846153846153846,3,13,Finance,Director,power-user,58,1,0.25958286882199927,0.18893534002229656,2.232288182831661,0.05753437383872166,0.0,0.0,0.0,0.0,1,1,0,0,1,0.0,0.0,LOW,0,0,0
2025-05-13 23:50:00,USR00044,pooja.mishra,sql_query,HRIS,high,success,192.168.138.141,business_hours,3,0,2,23,1,5,2025-05,0,0,0,0,0.21428571428571427,0.21428571428571427,0.07142857142857142,2.5,3,14,Finance,Developer,admin,59,1,0.27175980585071496,0.1461038961038961,2.104273252000525,0.06604191263282172,0.0,0.0,0.0,0.5,1,1,0,0,1,0.22,18.2,LOW,0,1,0
2025-05-14 04:36:00,USR00054,edward.smith,sql_query,HRIS,high,success,192.168.236.90,business_hours,3,0,2,4,2,5,2025-05,0,0,0,0,0.23529411764705882,0.058823529411764705,0.058823529411764705,2.1176470588235294,3,17,Support,Specialist,user,12,0,0.23935710511772992,0.1583182788847016,2.241957730951539,0.049750018955619854,0.0,0.0,0.0,0.8824,1,1,1,0,0,4.88,30.9,LOW,0,1,0
2025-05-14 08:19:00,USR00034,harsh.jones,admin_operation,HRIS,high,failure,192.168.29.54,unusual_hours,3,2,3,8,2,5,2025-05,0,1,0,1,0.47058823529411764,0.0,0.058823529411764705,2.0,3,17,Operations,Specialist,service-account,43,1,0.28073118206808045,0.14693009011190827,2.2313451699815334,0.05411322189397056,0.5294,0.0,0.9412,1.0,1,1,0,1,1,100.0,100.0,CRITICAL,1,1,1
2025-05-14 08:50:00,USR00040,nicholas.romano,sql_query,HRIS,high,success,192.168.62.86,business_hours,3,0,2,8,2,5,2025-05,0,0,0,0,0.3888888888888889,0.0,0.0,2.5,3,18,Security,Officer,power-user,52,1,0.25958286882199927,0.18893534002229656,2.232288182831661,0.05753437383872166,0.0,0.0,0.0,0.5,1,1,0,0,1,0.22,18.2,LOW,0,1,0
2025-05-14 13:52:00,USR00053,timothy.jo,export_data,PROD_DB,high,success,192.168.159.102,business_hours,3,0,4,13,2,5,2025-05,0,0,1,0,0.2777777777777778,0.16666666666666666,0.05555555555555555,2.5555555555555554,3,18,Engineering,Engineer,user,11,0,0.23935710511772992,0.1583182788847016,2.241957730951539,0.049750018955619854,0.0,0.8333,0.0,0.4444,1,0,1,0,0,70.26,88.3,CRITICAL,1,0,1
2025-05-14 20:19:00,USR00044,pooja.mishra,sql_query,Customer_Vault,high,success,192.168.98.22,business_hours,3,0,2,20,2,5,2025-05,0,0,0,0,0.21428571428571427,0.21428571428571427,0.07142857142857142,2.5,3,14,Finance,Developer,admin,59,1,0.27175980585071496,0.1461038961038961,2.104273252000525,0.06604191263282172,0.0,0.0,0.0,0.5,1,1,0,0,1,0.22,18.2,LOW,0,1,0
2025-05-15 09:48:00,USR00015,sophia.white,login,GL_System,high,success,192.168.234.219,unusual_hours,3,2,1,9,3,5,2025-05,0,1,0,0,0.18181818181818182,0.0,0.18181818181818182,2.4545454545454546,3,11,Security,Developer,admin,24,0,0.27175980585071496,0.1461038961038961,2.104273252000525,0.06604191263282172,0.8182,0.0,0.0,0.5455,1,1,0,0,0,28.86,46.9,MEDIUM,1,1,1
2025-05-15 10:47:00,USR00088,william.jang,login,Admin_Console,medium,success,192.168.1.63,unusual_hours,2,2,1,10,3,5,2025-05,0,1,0,0,0.6111111111111112,0.0,0.0,1.8888888888888888,3,18,Engineering,Engineer,admin,36,1,0.27175980585071496,0.1461038961038961,2.104273252000525,0.06604191263282172,0.3889,0.0,0.0,0.1111,1,0,0,0,1,34.72,34.7,LOW,0,0,0
2025-05-15 13:21:00,USR00043,matthew.bernard,sql_query,Customer_Vault,high,success,192.168.30.9,business_hours,3,0,2,13,3,5,2025-05,0,0,0,0,0.4,0.0,0.2,2.0,3,5,Operations,Coordinator,power-user,33,1,0.25958286882199927,0.18893534002229656,2.232288182831661,0.05753437383872166,0.0,0.0,0.0,1.0,1,1,0,0,1,5.4,23.4,LOW,0,1,0
2025-05-16 03:23:00,USR00034,harsh.jones,sql_query,SIEM,medium,success,192.168.24.67,business_hours,2,0,2,3,4,5,2025-05,0,0,0,0,0.47058823529411764,0.0,0.058823529411764705,2.0,3,17,Operations,Specialist,service-account,43,1,0.28073118206808045,0.14693009011190827,2.2313451699815334,0.05411322189397056,0.0,0.0,0.0,0.0,1,1,0,0,1,0.0,0.0,LOW,0,0,0
2025-05-17 01:07:00,USR00099,maria.bianchi,admin_operation,PROD_DB,high,success,192.168.11.118,business_hours,3,0,3,1,5,5,2025-05,1,0,0,0,0.5,0.125,0.125,2.375,3,8,Marketing,Officer,service-account,40,1,0.28073118206808045,0.14693009011190827,2.2313451699815334,0.05411322189397056,0.0,0.0,0.0,0.625,1,1,0,1,1,24.89,69.9,HIGH,1,1,1
2025-05-17 16:14:00,USR00048,xiulan.colombo,api_call,HRIS,high,success,192.168.84.234,business_hours,3,0,1,16,5,5,2025-05,1,0,0,0,0.3157894736842105,0.10526315789473684,0.05263157894736842,2.0526315789473686,3,19,Compliance,Administrator,user,34,1,0.23935710511772992,0.1583182788847016,2.241957730951539,0.049750018955619854,0.0,0.0,0.0,0.9474,1,0,1,0,1,24.98,43.0,MEDIUM,1,0,1
2025-05-17 22:08:00,USR00056,william.kumar,sql_query,Admin_Console,medium,success,192.168.106.122,unusual_hours,2,2,2,22,5,5,2025-05,1,1,0,0,0.13333333333333333,0.26666666666666666,0.0,2.0,3,15,Compliance,Manager,user,58,1,0.23935710511772992,0.1583182788847016,2.241957730951539,0.049750018955619854,0.8667,0.0,0.0,0.0,1,1,0,0,1,14.13,14.1,LOW,0,0,0
2025-05-18 15:43:00,USR00007,robert.smith,api_call,Data_Lake,medium,success,192.168.223.107,business_hours,2,0,1,15,6,5,2025-05,1,0,0,0,0.3,0.2,0.1,2.4,3,10,Operations,Lead,user,44,1,0.23935710511772992,0.1583182788847016,2.241957730951539,0.049750018955619854,0.0,0.0,0.0,0.0,1,0,0,0,1,0.39,0.4,LOW,0,0,0
2025-05-19 11:41:00,USR00001,daniel.singh,api_call,Admin_Console,medium,success,192.168.49.214,business_hours,2,0,1,11,0,5,2025-05,0,0,0,0,0.21052631578947367,0.05263157894736842,0.05263157894736842,2.263157894736842,3,19,Compliance,Lead,user,20,0,0.23935710511772992,0.1583182788847016,2.241957730951539,0.049750018955619854,0.0,0.0,0.0,0.0,1,1,0,0,0,0.04,0.0,LOW,0,0,0
2025-05-21 12:46:00,USR00049,thomas.kang,sql_query,PROD_DB,high,success,192.168.241.156,business_hours,3,0,2,12,2,5,2025-05,0,0,0,0,0.1875,0.1875,0.0625,2.5,3,16,Engineering,Administrator,user,24,0,0.23935710511772992,0.1583182788847016,2.241957730951539,0.049750018955619854,0.0,0.0,0.0,0.5,1,0,1,0,0,12.42,30.4,LOW,0,0,0
2025-05-21 22:50:00,USR00002,kenneth.moore,api_call,File_Share,low,success,192.168.250.79,business_hours,1,0,1,22,2,5,2025-05,0,0,0,0,0.5454545454545454,0.0,0.0,2.272727272727273,3,11,Sales,Architect,service-account,13,0,0.28073118206808045,0.14693009011190827,2.2313451699815334,0.05411322189397056,0.0,0.0,0.0,0.0,1,0,0,0,0,3.77,3.8,LOW,0,0,0
2025-05-22 12:30:00,USR00010,jacob.patel,export_data,HRIS,high,success,192.168.240.217,business_hours,3,0,4,12,3,5,2025-05,0,0,1,0,0.3333333333333333,0.16666666666666666,0.0,2.5,3,12,Marketing,Architect,user,1,0,0.23935710511772992,0.1583182788847016,2.241957730951539,0.049750018955619854,0.0,0.8333,0.0,0.5,0,1,1,0,0,62.45,78.4,HIGH,1,0,1
2025-05-22 16:23:00,USR00016,elena.dubois,admin_operation,BI_Tool,low,success,192.168.246.175,business_hours,1,0,3,16,3,5,2025-05,0,0,0,0,0.09090909090909091,0.18181818181818182,0.09090909090909091,1.8181818181818181,3,11,IT,Specialist,user,32,1,0.23935710511772992,0.1583182788847016,2.241957730951539,0.049750018955619854,0.0,0.0,0.0,0.0,1,1,0,1,1,34.01,61.0,HIGH,1,1,1
2025-05-23 01:19:00,USR00077,neha.taylor,admin_operation,Customer_Vault,high,success,192.168.168.202,weekend,3,1,3,1,4,5,2025-05,0,0,0,0,0.125,0.125,0.125,2.375,3,16,Finance,Architect,power-user,11,0,0.25958286882199927,0.18893534002229656,2.232288182831661,0.05753437383872166,0.0,0.0,0.0,0.625,1,1,0,0,0,12.84,30.8,LOW,0,1,0
2025-05-24 18:49:00,USR00078,christopher.menon,export_data,Customer_Vault,high,success,192.168.188.0,night,3,3,4,18,5,5,2025-05,1,1,1,0,0.09090909090909091,0.09090909090909091,0.09090909090909091,1.9090909090909092,3,11,Executive,Officer,service-account,22,0,0.28073118206808045,0.14693009011190827,2.2313451699815334,0.05411322189397056,0.9091,0.9091,0.0,1.0909,1,1,0,0,0,98.55,100.0,CRITICAL,1,1,1
2025-05-25 02:59:00,USR00019,joshua.white,login,BI_Tool,low,success,192.168.144.43,business_hours,1,0,1,2,6,5,2025-05,1,0,0,0,0.3333333333333333,0.13333333333333333,0.13333333333333333,2.1333333333333333,3,15,Finance,Coordinator,user,2,0,0.23935710511772992,0.1583182788847016,2.241957730951539,0.049750018955619854,0.0,0.0,0.0,0.0,1,0,0,0,0,3.77,3.8,LOW,0,0,0
2025-05-25 12:53:00,USR00008,thomas.iyer,login,Customer_Vault,high,failure,192.168.20.212,night,3,3,1,12,6,5,2025-05,1,1,0,1,0.14285714285714285,0.21428571428571427,0.07142857142857142,2.2857142857142856,3,14,Sales,Administrator,user,57,1,0.23935710511772992,0.1583182788847016,2.241957730951539,0.049750018955619854,0.8571,0.0,0.9286,0.7143,1,0,1,0,1,99.79,100.0,CRITICAL,1,1,1
2025-05-26 14:46:00,USR00041,matthew.huang,export_data,Data_Lake,medium,success,192.168.42.19,night,2,3,4,14,0,5,2025-05,0,1,1,0,0.16666666666666666,0.25,0.0,2.25,3,12,Operations,Lead,power-user,7,0,0.25958286882199927,0.18893534002229656,2.232288182831661,0.05753437383872166,0.8333,0.75,0.0,0.0,1,0,0,0,0,87.39,87.4,CRITICAL,1,0,1
2025-05-26 19:23:00,USR00019,joshua.white,login,Data_Lake,medium,success,192.168.201.25,night,2,3,1,19,0,5,2025-05,0,1,0,0,0.3333333333333333,0.13333333333333333,0.13333333333333333,2.1333333333333333,3,15,Finance,Coordinator,user,2,0,0.23935710511772992,0.1583182788847016,2.241957730951539,0.049750018955619854,0.6667,0.0,0.0,0.0,1,1,0,0,0,26.6,26.6,LOW,0,0,0
2025-05-26 22:24:00,USR00074,mark.he,file_access,Data_Lake,medium,success,192.168.251.86,unusual_hours,2,2,2,22,0,5,2025-05,0,1,0,0,0.4444444444444444,0.2222222222222222,0.1111111111111111,2.2222222222222223,3,9,Security,Officer,user,0,0,0.23935710511772992,0.1583182788847016,2.241957730951539,0.049750018955619854,0.5556,0.0,0.0,0.0,1,0,0,0,0,21.51,21.5,LOW,0,0,0
2025-05-27 00:43:00,USR00086,ryan.colombo,export_data,PROD_DB,high,success,192.168.210.82,business_hours,3,0,4,0,1,5,2025-05,0,0,1,0,0.2727272727272727,0.2727272727272727,0.0,2.090909090909091,3,11,Engineering,Analyst,service-account,49,1,0.28073118206808045,0.14693009011190827,2.2313451699815334,0.05411322189397056,0.0,0.7273,0.0,0.9091,1,0,0,0,1,65.64,90.6,CRITICAL,1,0,1
2025-05-27 03:41:00,USR00015,sophia.white,sql_query,Data_Lake,medium,success,192.168.25.163,business_hours,2,0,2,3,1,5,2025-05,0,0,0,0,0.18181818181818182,0.0,0.18181818181818182,2.4545454545454546,3,11,Security,Developer,admin,24,0,0.27175980585071496,0.1461038961038961,2.104273252000525,0.06604191263282172,0.0,0.0,0.0,0.0,1,0,0,0,0,0.31,0.3,LOW,0,0,0
2025-05-27 06:47:00,USR00088,william.jang,api_call,GL_System,high,success,192.168.112.48,unusual_hours,3,2,1,6,1,5,2025-05,0,1,0,0,0.6111111111111112,0.0,0.0,1.8888888888888888,3,18,Engineering,Engineer,admin,36,1,0.27175980585071496,0.1461038961038961,2.104273252000525,0.06604191263282172,0.3889,0.0,0.0,1.1111,1,1,0,0,1,66.94,84.9,CRITICAL,1,1,1
2025-05-27 10:42:00,USR00087,aditya.taylor,export_data,Admin_Console,medium,success,192.168.55.27,business_hours,2,0,4,10,1,5,2025-05,0,0,1,0,0.25958286882199927,0.18893534002229656,0.05753437383872166,2.232288182831661,3,4,Marketing,Manager,power-user,28,0,0.25958286882199927,0.18893534002229656,2.232288182831661,0.05753437383872166,0.0,0.8111,0.0,0.0,1,1,0,0,0,15.62,15.6,LOW,0,0,0
2025-05-30 15:03:00,USR00005,george.lim,admin_operation,Customer_Vault,high,success,192.168.104.15,unusual_hours,3,2,3,15,4,5,2025-05,0,1,0,0,0.2,0.2,0.13333333333333333,2.2666666666666666,3,15,Engineering,Administrator,user,57,1,0.23935710511772992,0.1583182788847016,2.241957730951539,0.049750018955619854,0.8,0.0,0.0,0.7333,1,1,1,1,1,80.63,100.0,CRITICAL,1,1,1
